x,y,z
-9.93027,-12.6146,25.1752
-10.1923,-12.7421,25.7722
-10.4388,-12.8121,26.3954
-10.6655,-12.8194,27.0362
-10.8682,-12.7602,27.6845
-11.0426,-12.6323,28.3295
-11.1849,-12.435,28.9595
-11.2915,-12.1698,29.5627
-11.3597,-11.8402,30.1273
-11.387,-11.4518,30.6424
-11.3723,-11.0122,31.0981
-11.315,-10.5302,31.486
-11.2157,-10.0162,31.8
-11.0758,-9.48121,32.0358
-10.8977,-8.93633,32.1914
-10.6847,-8.39249,32.267
-10.4407,-7.85987,32.265
-10.1701,-7.34753,32.1891
-9.87783,-6.86318,32.0447
-9.56888,-6.41302,31.8381
-9.24834,-6.00168,31.5763
-8.92117,-5.63228,31.2666
-8.59208,-5.30656,30.9161
-8.26546,-5.02503,30.5319
-7.94524,-4.7872,30.1205
-7.63493,-4.59178,29.6881
-7.33753,-4.4369,29.2401
-7.05557,-4.32026,28.7813
-6.79108,-4.23939,28.316
-6.5457,-4.19169,27.848
-6.32062,-4.17461,27.3805
-6.11673,-4.18572,26.9163
-5.93456,-4.22275,26.4578
-5.77443,-4.28367,26.0071
-5.63641,-4.36668,25.5661
-5.52043,-4.47024,25.1364
-5.42628,-4.59305,24.7195
-5.35367,-4.73408,24.3169
-5.30224,-4.89249,23.9299
-5.27159,-5.06766,23.5599
-5.26132,-5.25914,23.2081
-5.27102,-5.46663,22.876
-5.30031,-5.68994,22.5649
-5.34883,-5.92897,22.2762
-5.41623,-6.18366,22.0116
-5.50222,-6.45397,21.7727
-5.60649,-6.73983,21.5612
-5.7288,-7.04109,21.3791
-5.86886,-7.35748,21.2284
-6.02643,-7.68859,21.1113
-6.20119,-8.03374,21.03
-6.39281,-8.39199,20.9869
-6.60087,-8.76208,20.9845
-6.82486,-9.14228,21.0253
-7.06412,-9.53045,21.1119
-7.31782,-9.92384,21.2466
-7.58494,-10.3192,21.4319
-7.86419,-10.7124,21.6696
-8.154,-11.0989,21.9615
-8.45248,-11.4733,22.3086
-8.75734,-11.8294,22.7112
-9.06594,-12.1607,23.1688
-9.37519,-12.4597,23.6797
-9.68161,-12.7189,24.2409
-9.98129,-12.9306,24.8479
-10.27,-13.0871,25.4947
-10.5431,-13.1812,26.1734
-10.796,-13.2067,26.8748
-11.0237,-13.1586,27.5878
-11.2214,-13.0336,28.3003
-11.3847,-12.8305,28.9991
-11.5093,-12.5503,29.6705
-11.5918,-12.1966,30.3011
-11.6295,-11.7753,30.878
-11.6205,-11.2948,31.3895
-11.5643,-10.7653,31.826
-11.4611,-10.1987,32.1799
-11.3125,-9.60757,32.4463
-11.1211,-9.0049,32.6228
-10.8906,-8.40336,32.7098
-10.6253,-7.81472,32.7099
-10.3303,-7.24941,32.6278
-10.011,-6.71623,32.4698
-9.67323,-6.22214,32.2434
-9.32269,-5.77222,31.9567
-8.96496,-5.36976,31.6181
-8.60535,-5.0164,31.236
-8.24872,-4.71237,30.8181
-7.89945,-4.45675,30.3721
-7.56136,-4.24774,29.9045
-7.23771,-4.08288,29.4214
-6.9312,-3.95933,28.928
-6.64397,-3.87401,28.4289
-6.37768,-3.82383,27.9278
-6.13353,-3.80576,27.4281
-5.91234,-3.81696,26.9327
-5.71456,-3.85481,26.4438
-5.54041,-3.917,25.9635
-5.38984,-4.0015,25.4937
-5.26265,-4.10662,25.0357
-5.15851,-4.23095,24.5911
-5.07699,-4.37338,24.1611
-5.01762,-4.53304,23.747
-4.97991,-4.70935,23.3499
-4.96335,-4.9019,22.9711
-4.96746,-5.11047,22.6118
-4.9918,-5.335,22.2733
-5.03597,-5.57553,21.957
-5.0996,-5.83219,21.6643
-5.18239,-6.10513,21.397
-5.28407,-6.39453,21.1566
-5.40441,-6.70049,20.945
-5.54323,-7.02306,20.7644
-5.70032,-7.36213,20.617
-5.87552,-7.71739,20.505
-6.06862,-8.08829,20.4311
-6.27936,-8.47392,20.398
-6.50741,-8.87302,20.4084
-6.75231,-9.28382,20.4653
-7.01348,-9.704,20.5716
-7.29012,-10.1306,20.7303
-7.58119,-10.56,20.944
-7.88538,-10.9877,21.2152
-8.20103,-11.4083,21.5459
-8.52609,-11.8159,21.9376
-8.85809,-12.2033,22.3908
-9.19408,-12.5628,22.905
-9.53061,-12.886,23.4784
-9.86376,-13.164,24.1077
-10.1891,-13.3876,24.7876
-10.5018,-13.548,25.5111
-10.7965,-13.6368,26.2692
-11.068,-13.6468,27.0507
-11.3105,-13.5724,27.8427
-11.5186,-13.4101,28.6309
-11.6871,-13.159,29.3998
-11.8115,-12.8209,30.1334
-11.8879,-12.4007,30.8163
-11.9133,-11.9064,31.4337
-11.8861,-11.3484,31.9728
-11.8058,-10.7396,32.4232
-11.6734,-10.0942,32.7773
-11.491,-9.42745,33.0308
-11.262,-8.75447,33.1824
-10.9911,-8.0897,33.234
-10.6837,-7.44619,33.1901
-10.3457,-6.83517,33.0575
-9.98375,-6.26566,32.8444
-9.60431,-5.74443,32.5601
-9.2139,-5.27598,32.2145
-8.81873,-4.86275,31.8175
-8.42454,-4.50536,31.3783
-8.03652,-4.20292,30.9059
-7.65923,-3.9534,30.408
-7.29654,-3.75391,29.8919
-6.95166,-3.60103,29.3635
-6.62716,-3.49106,28.8281
-6.325,-3.4202,28.2901
-6.04659,-3.38476,27.7531
-5.79287,-3.38125,27.2201
-5.56438,-3.40647,26.6938
-5.36131,-3.45759,26.1762
-5.18357,-3.53212,25.669
-5.03089,-3.62796,25.1738
-4.90282,-3.74341,24.6919
-4.79881,-3.87708,24.2244
-4.71826,-4.02794,23.7724
-4.66054,-4.19526,23.337
-4.625,-4.37857,22.9191
-4.61106,-4.57763,22.52
-4.61814,-4.79241,22.1406
-4.64575,-5.02304,21.7822
-4.69346,-5.26978,21.4461
-4.76091,-5.53299,21.1336
-4.84779,-5.81307,20.8463
-4.9539,-6.11046,20.586
-5.07906,-6.42555,20.3545
-5.22317,-6.75868,20.1539
-5.38614,-7.11006,19.9864
-5.56793,-7.4797,19.8547
-5.76847,-7.86739,19.7614
-5.98768,-8.2726,19.7094
-6.22539,-8.69438,19.702
-6.48137,-9.13132,19.7423
-6.75523,-9.5814,19.8339
-7.04638,-10.0419,19.9801
-7.35402,-10.5095,20.1846
-7.67705,-10.9796,20.4504
-8.01399,-11.4471,20.7806
-8.36297,-11.9055,21.1775
-8.72163,-12.3475,21.6428
-9.08708,-12.7645,22.177
-9.45586,-13.1472,22.7794
-9.82389,-13.4854,23.4474
-10.1865,-13.7684,24.1766
-10.5384,-13.9854,24.9604
-10.8739,-14.1259,25.7896
-11.1867,-14.1806,26.6527
-11.4705,-14.1415,27.5358
-11.7188,-14.0028,28.4227
-11.9253,-13.7619,29.2957
-12.0843,-13.4194,30.1362
-12.1908,-12.9793,30.9255
-12.2409,-12.4497,31.6457
-12.2319,-11.8421,32.2807
-12.1628,-11.1709,32.8172
-12.034,-10.4528,33.2451
-11.8475,-9.70556,33.5585
-11.607,-8.94757,33.755
-11.3175,-8.19626,33.8365
-10.985,-7.46753,33.8078
-10.6164,-6.77506,33.677
-10.2192,-6.12984,33.4538
-9.80109,-5.54003,33.1495
-9.36951,-5.01096,32.7758
-8.93171,-4.5454,32.3443
-8.49437,-4.14384,31.8663
-8.06348,-3.80498,31.352
-7.64428,-3.52606,30.8107
-7.24117,-3.30338,30.2503
-6.85779,-3.13258,29.6778
-6.49696,-3.00903,29.0989
-6.1608,-2.92806,28.5183
-5.8508,-2.88514,27.9399
-5.56789,-2.87604,27.3667
-5.31251,-2.89693,26.8013
-5.08474,-2.94441,26.2457
-4.88432,-3.01555,25.7015
-4.71079,-3.10789,25.1699
-4.56351,-3.21943,24.6522
-4.44172,-3.3486,24.1493
-4.34461,-3.4942,23.662
-4.27136,-3.65543,23.1912
-4.22116,-3.83178,22.7377
-4.19324,-4.02303,22.3023
-4.1869,-4.2292,21.8859
-4.20151,-4.45053,21.4895
-4.23654,-4.68742,21.1142
-4.29155,-4.94042,20.761
-4.36622,-5.21017,20.4314
-4.46028,-5.49738,20.1269
-4.5736,-5.8028,19.849
-4.70611,-6.12715,19.5997
-4.85782,-6.47112,19.3811
-5.0288,-6.83528,19.1956
-5.21916,-7.22003,19.0457
-5.42902,-7.62557,18.9345
-5.6585,-8.05176,18.865
-5.90769,-8.49809,18.8408
-6.17657,-8.96357,18.8655
-6.46502,-9.44657,18.9432
-6.77274,-9.94476,19.0781
-7.0992,-10.455,19.2742
-7.44356,-10.973,19.5359
-7.80462,-11.4936,19.8672
-8.18073,-12.0102,20.2715
-8.5697,-12.5151,20.7519
-8.96876,-12.9989,21.3102
-9.37446,-13.4514,21.9469
-9.78263,-13.8607,22.6609
-10.1883,-14.2145,23.4487
-10.5858,-14.4994,24.3043
-10.9688,-14.7026,25.2188
-11.3302,-14.8116,26.1801
-11.6625,-14.8155,27.1733
-11.9582,-14.7058,28.1802
-12.2096,-14.4771,29.1803
-12.4094,-14.1283,30.1515
-12.5514,-13.6625,31.0711
-12.6301,-13.0876,31.9168
-12.6419,-12.4162,32.6685
-12.5846,-11.665,33.3087
-12.4582,-10.8538,33.8244
-12.2647,-10.0042,34.2071
-12.0077,-9.13854,34.4537
-11.693,-8.27848,34.5656
-11.3274,-7.4437,34.5488
-10.9191,-6.65108,34.413
-10.4768,-5.91409,34.1703
-10.0095,-5.24256,33.8346
-9.5263,-4.64271,33.4202
-9.03557,-4.1175,32.9414
-8.54517,-3.66703,32.4117
-8.06212,-3.28915,31.8433
-7.59243,-2.98003,31.2471
-7.14115,-2.73469,30.6321
-6.71232,-2.54746,30.0062
-6.30906,-2.41242,29.3757
-5.93361,-2.3237,28.7454
-5.58746,-2.27568,28.1195
-5.27143,-2.26319,27.5009
-4.98582,-2.28158,26.8921
-4.73047,-2.32678,26.2947
-4.50487,-2.39532,25.7102
-4.30828,-2.48431,25.1396
-4.13975,-2.59141,24.5837
-3.99825,-2.71481,24.0432
-3.88269,-2.85314,23.5187
-3.79198,-3.00549,23.0106
-3.72505,-3.1713,22.5196
-3.68091,-3.35034,22.046
-3.65865,-3.54268,21.5906
-3.65747,-3.74862,21.154
-3.67667,-3.96869,20.7369
-3.7157,-4.20359,20.3402
-3.77413,-4.45415,19.9648
-3.85163,-4.72135,19.612
-3.94803,-5.00624,19.283
-4.06327,-5.3099,18.9794
-4.19739,-5.63347,18.7029
-4.35055,-5.97806,18.4556
-4.52299,-6.34472,18.2396
-4.71501,-6.73438,18.0576
-4.92699,-7.14782,17.9126
-5.15931,-7.58556,17.8078
-5.41236,-8.04781,17.7469
-5.6865,-8.53432,17.7339
-5.982,-9.04432,17.7732
-6.29899,-9.57635,17.8697
-6.63741,-10.1281,18.0283
-6.99697,-10.6962,18.2544
-7.37698,-11.2762,18.5533
-7.77637,-11.8622,18.9303
-8.19352,-12.4468,19.3902
-8.62616,-13.0209,19.9371
-9.07133,-13.5735,20.574
-9.52518,-14.0922,21.3025
-9.98299,-14.5626,22.1219
-10.439,-14.9692,23.0286
-10.8866,-15.2956,24.0161
-11.3181,-15.5252,25.074
-11.7251,-15.6424,26.1877
-12.0985,-15.6332,27.3386
-12.4289,-15.4868,28.5043
-12.707,-15.1968,29.659
-12.9241,-14.7618,30.7751
-13.0722,-14.1869,31.8239
-13.1452,-13.4831,32.7781
-13.1387,-12.6677,33.6129
-13.0507,-11.763,34.3083
-12.8818,-10.7951,34.8497
-12.6348,-9.7919,35.2293
-12.3154,-8.78162,35.4459
-11.9309,-7.79065,35.5045
-11.4906,-6.84218,35.4155
-11.0048,-5.95516,35.1934
-10.4844,-5.14373,34.8552
-9.94029,-4.41713,34.4192
-9.38316,-3.78007,33.9037
-8.82279,-3.23329,33.326
-8.268,-2.77434,32.7018
-7.72639,-2.39839,32.0449
-7.2043,-2.09898,31.3668
-6.70681,-1.86874,30.6772
-6.23778,-1.69989,29.9836
-5.79998,-1.58475,29.2919
-5.39518,-1.51599,28.6065
-5.02433,-1.48685,27.9307
-4.68767,-1.49133,27.2669
-4.38487,-1.52413,26.6167
-4.11521,-1.58078,25.9813
-3.87759,-1.65754,25.3614
-3.67074,-1.75136,24.7574
-3.49323,-1.85987,24.1696
-3.34357,-1.98126,23.5983
-3.22027,-2.11424,23.0436
-3.12189,-2.25799,22.5055
-3.04705,-2.41206,21.9843
-2.99449,-2.57637,21.4801
-2.96307,-2.75112,20.9931
-2.95179,-2.93678,20.5236
-2.95981,-3.13402,20.072
-2.98643,-3.34373,19.6388
-3.03112,-3.56692,19.2246
-3.09349,-3.80479,18.83
-3.17333,-4.05862,18.456
-3.27055,-4.32982,18.1036
-3.38523,-4.61986,17.7742
-3.51757,-4.93028,17.469
-3.6679,-5.26265,17.1899
-3.83669,-5.61856,16.939
-4.02448,-5.99954,16.7185
-4.23193,-6.40708,16.5312
-4.45976,-6.84252,16.3803
-4.70875,-7.30699,16.2692
-4.97968,-7.80135,16.2021
-5.27333,-8.32602,16.1837
-5.59044,-8.88092,16.2189
-5.93161,-9.46523,16.3136
-6.29727,-10.0773,16.4739
-6.68761,-10.7142,16.7065
-7.10246,-11.3719,17.0183
-7.5412,-12.0445,17.4166
-8.00261,-12.7243,17.9083
-8.48476,-13.4015,18.5001
-8.98486,-14.0639,19.1975
-9.49911,-14.6967,20.0045
-10.0225,-15.2828,20.9228
-10.5489,-15.8029,21.9509
-11.0706,-16.2357,23.0835
-11.5787,-16.5593,24.3103
-12.0631,-16.7519,25.6155
-12.5126,-16.7934,26.9776
-12.9152,-16.6671,28.3692
-13.259,-16.362,29.7582
-13.5321,-15.8736,31.1086
-13.724,-15.206,32.3825
-13.8259,-14.3724,33.5433
-13.8317,-13.3944,34.5575
-13.7379,-12.3013,35.3977
-13.545,-11.1281,36.0446
-13.2563,-9.91227,36.4881
-12.879,-8.69168,36.7279
-12.4225,-7.5013,36.7722
-11.899,-6.37125,36.6367
-11.3216,-5.32531,36.3421
-10.7044,-4.38024,35.9125
-10.0613,-3.54592,35.3728
-9.40558,-2.82599,34.7473
-8.74921,-2.2189,34.0583
-8.10277,-1.71914,33.3252
-7.47516,-1.31845,32.5645
-6.87353,-1.00688,31.7894
-6.30339,-0.773765,31.0104
-5.76868,-0.60836,30.2353
-5.27197,-0.500395,29.4696
-4.81465,-0.44039,28.7174
-4.39711,-0.419852,27.9811
-4.01895,-0.431361,27.2624
-3.67917,-0.468579,26.562
-3.37628,-0.526203,25.8803
-3.10851,-0.599897,25.2172
-2.87387,-0.686193,24.5725
-2.67027,-0.782395,23.946
-2.4956,-0.886481,23.3371
-2.34777,-0.997008,22.7454
-2.2248,-1.11303,22.1707
-2.12482,-1.23402,21.6124
-2.04609,-1.35979,21.0703
-1.98706,-1.49048,20.5442
-1.94634,-1.62645,20.0338
-1.92271,-1.76827,19.539
-1.91514,-1.91672,19.0597
-1.92277,-2.0727,18.5959
-1.94493,-2.23728,18.1477
-1.9811,-2.41161,17.7151
-2.03094,-2.597,17.2985
-2.09428,-2.79484,16.8982
-2.17107,-3.00662,16.5145
-2.26145,-3.23397,16.1482
-2.36569,-3.47858,15.7998
-2.48419,-3.74225,15.4704
-2.61751,-4.0269,15.1611
-2.76632,-4.33451,14.8731
-2.93144,-4.66718,14.6083
-3.1138,-5.02704,14.3684
-3.31446,-5.4163,14.1558
-3.53457,-5.83717,13.9734
-3.77541,-6.29183,13.8244
-4.03832,-6.78238,13.7126
-4.3247,-7.31072,13.6425
-4.636,-7.87848,13.6192
-4.97367,-8.48684,13.6487
-5.33909,-9.13638,13.7379
-5.73352,-9.82678,13.8944
-6.15805,-10.5566,14.1267
-6.61343,-11.323,14.4444
-7.1,-12.1212,14.8575
-7.61747,-12.9441,15.3768
-8.16481,-13.7817,16.013
-8.73997,-14.6209,16.7766
-9.33967,-15.4448,17.6768
-9.95914,-16.2327,18.7207
-10.5919,-16.9595,19.9122
-11.2295,-17.5967,21.2501
-11.8615,-18.1126,22.7272
-12.4752,-18.4741,24.3284
-13.0561,-18.6487,26.0295
-13.5881,-18.6068,27.7969
-14.054,-18.3255,29.5879
-14.4367,-17.7914,31.3519
-14.7198,-17.0039,33.0339
-14.8893,-15.9764,34.5776
-14.9343,-14.7375,35.931
-14.8486,-13.3286,37.0506
-14.6308,-11.8016,37.9054
-14.285,-10.2136,38.4797
-13.8204,-8.62201,38.7737
-13.2505,-7.07965,38.802
-12.5923,-5.63085,38.5908
-11.8648,-4.30897,38.1742
-11.0878,-3.13565,37.5903
-10.2807,-2.12132,36.8772
-9.46163,-1.26682,36.0709
-8.64669,-0.565445,35.2028
-7.8495,-0.00524518,34.2991
-7.08108,0.428954,33.3804
-6.34989,0.753807,32.4624
-5.66198,0.986126,31.5564
-5.02124,1.14196,30.6697
-4.42975,1.23604,29.8071
-3.88805,1.28141,28.9711
-3.39547,1.2894,28.1625
-2.95041,1.26957,27.3813
-2.55062,1.2299,26.6269
-2.19334,1.17687,25.8981
-1.87553,1.1157,25.1936
-1.59402,1.05049,24.5121
-1.34556,0.984414,23.8524
-1.12697,0.91987,23.2131
-0.935187,0.858619,22.5933
-0.767267,0.801916,21.9918
-0.620467,0.750609,21.4078
-0.492236,0.705234,20.8405
-0.380226,0.666088,20.2891
-0.282293,0.633292,19.7531
-0.196494,0.606845,19.2319
-0.121072,0.58666,18.7249
-0.0544507,0.572603,18.2316
0.00478318,0.564516,17.7518
0.0578931,0.562242,17.2848
0.106008,0.565634,16.8304
0.150136,0.574577,16.3883
0.19118,0.58899,15.958
0.229954,0.608838,15.5393
0.26719,0.634135,15.1319
0.303556,0.664953,14.7356
0.339666,0.70142,14.35
0.37609,0.743728,13.9749
0.413368,0.792136,13.6102
0.452012,0.846972,13.2556
0.492525,0.908637,12.9108
0.535399,0.977608,12.5759
0.581133,1.05445,12.2505
0.630233,1.1398,11.9347
0.683225,1.23441,11.6284
0.740659,1.33912,11.3314
0.803118,1.45488,11.0439
0.871227,1.58276,10.7658
0.945657,1.72394,10.4973
1.02714,1.87978,10.2386
1.11646,2.05173,9.99
1.21449,2.24147,9.7518
1.32219,2.45079,9.52454
1.44058,2.68171,9.30888
1.57081,2.93645,9.10564
1.71414,3.21742,8.91588
1.87195,3.52728,8.74091
2.04573,3.86891,8.58236
2.23716,4.24545,8.44222
2.44802,4.66024,8.32297
2.68028,5.11687,8.2276
2.93607,5.6191,8.1598
3.21768,6.17085,8.12401
3.52755,6.7761,8.1256
3.86827,7.43877,8.17106
4.24257,8.16258,8.26813
4.65321,8.95078,8.42604
5.103,9.80586,8.65567
5.59466,10.7291,8.96976
6.13068,11.7201,9.38305
6.71317,12.776,9.91231
7.3436,13.8904,10.5763
8.02251,15.0528,11.3954
8.74914,16.2471,12.391
9.52091,17.4503,13.5844
10.3329,18.6313,14.9954
11.1774,19.7503,16.6392
12.0431,20.7581,18.5243
12.9146,21.597,20.648
13.7723,22.2031,22.9926
14.5921,22.5104,25.5219
15.3461,22.4569,28.178
16.0037,21.9929,30.8817
16.5335,21.0894,33.5352
16.9055,19.7462,36.0294
17.0941,17.9967,38.2545
17.0813,15.9082,40.1126
16.8584,13.5762,41.5304
16.4275,11.1141,42.4679
15.8018,8.63893,42.9221
15.0039,6.25852,42.9245
14.0636,4.06024,42.5338
13.015,2.10504,41.8247
11.8933,0.426279,40.8779
10.7324,-0.967472,39.7703
9.56278,-2.08712,38.5696
8.41021,-2.95692,37.33
7.29536,-3.6087,36.0927
6.23373,-4.07722,34.8861
5.236,-4.39679,33.7283
4.30872,-4.59916,32.629
3.45494,-4.71239,31.5923
2.67495,-4.76044,30.618
1.96696,-4.76324,29.7035
1.32759,-4.73703,28.8449
0.752426,-4.69477,28.0378
0.236371,-4.6467,27.2774
-0.226047,-4.60073,26.5596
-0.64044,-4.56295,25.8805
-1.01239,-4.53794,25.2368
-1.34732,-4.52911,24.6256
-1.65043,-4.53899,24.0448
-1.92662,-4.5694,23.4925
-2.18046,-4.62166,22.9676
-2.41622,-4.6967,22.4689
-2.63781,-4.7952,21.9961
-2.84884,-4.91769,21.5487
-3.05263,-5.06454,21.127
-3.25219,-5.23611,20.7313
-3.4503,-5.4327,20.3622
-3.64948,-5.65461,20.0206
-3.85206,-5.90212,19.7076
-4.06017,-6.17551,19.4247
-4.27575,-6.47503,19.1737
-4.50059,-6.80084,18.9566
-4.73632,-7.15302,18.7757
-4.9844,-7.5315,18.6338
-5.24615,-7.93595,18.5338
-5.52271,-8.36573,18.4791
-5.81504,-8.81982,18.4735
-6.12387,-9.29665,18.521
-6.44971,-9.79399,18.6258
-6.79274,-10.3088,18.7925
-7.15281,-10.8372,19.0256
-7.52935,-11.374,19.3296
-7.92131,-11.913,19.7088
-8.32705,-12.4465,20.167
-8.74433,-12.9653,20.7069
-9.17013,-13.4589,21.3304
-9.60068,-13.9152,22.0374
-10.0313,-14.3209,22.8258
-10.4566,-14.662,23.6911
-10.8702,-14.924,24.6255
-11.2649,-15.0925,25.618
-11.633,-15.1547,26.6541
-11.9665,-15.0994,27.7158
-12.2569,-14.9187,28.7822
-12.4962,-14.6087,29.8298
-12.677,-14.1703,30.834
-12.7929,-13.6097,31.7699
-12.839,-12.9382,32.6143
-12.8121,-12.1723,33.3466
-12.711,-11.3321,33.9502
-12.537,-10.441,34.4139
-12.2933,-9.52333,34.7318
-11.9851,-8.60332,34.9038
-11.6195,-7.70352,34.9349
-11.2049,-6.84364,34.8346
-10.7505,-6.03972,34.6154
-10.266,-5.30378,34.2922
-9.76124,-4.64371,33.8808
-9.24554,-4.0636,33.397
-8.72762,-3.56424,32.8559
-8.21531,-3.14369,32.2712
-7.71538,-2.798,31.655
-7.23354,-2.52177,31.0178
-6.77438,-2.30881,30.3681
-6.34144,-2.15253,29.7131
-5.93731,-2.04633,29.0581
-5.56369,-1.98392,28.4075
-5.22157,-1.95945,27.7647
-4.91129,-1.96765,27.1321
-4.63272,-2.00392,26.5115
-4.3853,-2.06429,25.9042
-4.1682,-2.14545,25.3112
-3.98037,-2.24472,24.7333
-3.82066,-2.35999,24.171
-3.68782,-2.48966,23.6247
-3.58062,-2.63261,23.0948
-3.49783,-2.78811,22.5816
-3.43831,-2.95584,22.0856
-3.401,-3.13575,21.6071
-3.38496,-3.32809,21.1467
-3.38937,-3.53335,20.7048
-3.41355,-3.7522,20.2822
-3.45695,-3.98552,19.8795
-3.51915,-4.23429,19.4978
-3.59991,-4.49963,19.138
-3.69908,-4.78276,18.8015
-3.81666,-5.08493,18.4897
-3.95279,-5.40745,18.2042
-4.10769,-5.75163,17.947
-4.2817,-6.11872,17.7203
-4.47525,-6.50992,17.5268
-4.68881,-6.92625,17.3692
-4.92292,-7.36854,17.2511
-5.17811,-7.83732,17.176
-5.45492,-8.33272,17.1481
-5.75381,-8.85435,17.1721
-6.07513,-9.40119,17.253
-6.41905,-9.97134,17.3961
-6.78552,-10.562,17.6073
-7.17414,-11.1689,17.8924
-7.58412,-11.7867,18.2575
-8.01413,-12.4083,18.7084
-8.46218,-13.0246,19.2502
-8.92555,-13.6247,19.8872
-9.40064,-14.1956,20.6223
-9.88284,-14.7226,21.4562
-10.3665,-15.1888,22.3868
-10.8449,-15.5764,23.4089
-11.31,-15.8669,24.513
-11.7531,-16.042,25.6852
-12.1644,-16.085,26.907
-12.5338,-15.9822,28.155
-12.8507,-15.7242,29.402
-13.1052,-15.3072,30.6178
-13.2883,-14.7341,31.7705
-13.3922,-14.0151,32.829
-13.4114,-13.1673,33.7645
-13.3428,-12.2143,34.5529
-13.186,-11.1844,35.1763
-12.9438,-10.1087,35.6242
-12.6212,-9.01895,35.8936
-12.2263,-7.94537,35.9891
-11.7686,-6.91472,35.9215
-11.2594,-5.94903,35.7067
-10.7106,-5.06486,35.3635
-10.1342,-4.2731,34.9125
-9.54214,-3.57937,34.3744
-8.94516,-2.98466,33.7686
-8.35309,-2.48622,33.1129
-7.77437,-2.07856,32.4226
-7.21603,-1.75431,31.7108
-6.68366,-1.50502,30.9877
-6.1815,-1.32187,30.2617
-5.71254,-1.19612,29.539
-5.27868,-1.11946,28.8242
-4.88088,-1.08431,28.1208
-4.51931,-1.08387,27.4309
-4.19355,-1.11225,26.7562
-3.90268,-1.16442,26.0974
-3.64543,-1.23621,25.4553
-3.42031,-1.32422,24.83
-3.22565,-1.42579,24.2216
-3.05976,-1.53888,23.6301
-2.92091,-1.66202,23.0555
-2.80744,-1.79424,22.4976
-2.71776,-1.93497,21.9563
-2.65041,-2.08403,21.4318
-2.60407,-2.24155,20.9238
-2.57754,-2.40791,20.4326
-2.56983,-2.58374,19.9583
-2.58007,-2.76986,19.501
-2.60759,-2.96726,19.0613
-2.65186,-3.17709,18.6394
-2.71254,-3.40063,18.2359
-2.78944,-3.63927,17.8515
-2.88252,-3.89453,17.4871
-2.99191,-4.168,17.1438
-3.11785,-4.46136,16.8227
-3.26076,-4.77635,16.5253
-3.42117,-5.11476,16.2534
-3.59972,-5.4784,16.0092
-3.79718,-5.86906,15.7949
-4.0144,-6.28848,15.6135
-4.25232,-6.73829,15.4683
-4.51193,-7.21993,15.363
-4.79426,-7.73457,15.302
-5.10033,-8.28297,15.2902
-5.4311,-8.86536,15.3334
-5.78744,-9.48123,15.4376
-6.17005,-10.1292,15.6099
-6.57935,-10.8065,15.8576
-7.01543,-11.5092,16.1889
-7.47787,-12.2312,16.6118
-7.96564,-12.9646,17.1349
-8.47692,-13.6989,17.766
-9.00894,-14.4208,18.512
-9.55778,-15.1142,19.3784
-10.1182,-15.7597,20.3681
-10.6836,-16.3357,21.4804
-11.2456,-16.8177,22.7104
-11.7945,-17.1804,24.0471
-12.3188,-17.3982,25.4737
-12.806,-17.4475,26.9658
-13.2425,-17.3084,28.4927
-13.6146,-16.9676,30.0171
-13.9088,-16.4197,31.4975
-14.113,-15.6697,32.8902
-14.2172,-14.733,34.1525
-14.2144,-13.6359,35.2462
-14.101,-12.4132,36.1405
-13.8777,-11.1064,36.8144
-13.5489,-9.75956,37.2584
-13.1232,-8.41648,37.4743
-12.6119,-7.11691,37.4743
-12.0291,-5.89421,37.2788
-11.3902,-4.77377,36.9135
-10.7112,-3.77242,36.4073
-10.0076,-2.89892,35.7895
-9.29409,-2.15487,35.0876
-8.58381,-1.53622,34.3264
-7.888,-1.03478,33.527
-7.21592,-0.63965,32.7066
-6.57484,-0.338501,31.8788
-5.97014,-0.118585,31.0538
-5.40548,0.0325416,30.2388
-4.88303,0.126509,29.4389
-4.40369,0.173837,28.6572
-3.96734,0.183785,27.8956
-3.57304,0.16432,27.155
-3.21927,0.122151,26.4356
-2.90404,0.0628152,25.7371
-2.62511,-0.00920528,25.0591
-2.38004,-0.0903649,24.4009
-2.16634,-0.177929,23.7618
-1.98154,-0.269858,23.1411
-1.82322,-0.364697,22.5381
-1.68909,-0.461481,21.9521
-1.57701,-0.559648,21.3827
-1.48499,-0.658971,20.8292
-1.41124,-0.759493,20.2912
-1.35414,-0.86148,19.7683
-1.31226,-0.965375,19.2601
-1.28438,-1.07177,18.7664
-1.26942,-1.18139,18.2867
-1.2665,-1.29504,17.821
-1.27491,-1.41364,17.369
-1.29409,-1.53818,16.9307
-1.32362,-1.66974,16.5058
-1.36325,-1.80946,16.0945
-1.41284,-1.95857,15.6968
-1.47242,-2.11839,15.3128
-1.5421,-2.2903,14.9426
-1.62216,-2.47581,14.5866
-1.71298,-2.67651,14.2451
-1.81506,-2.89411,13.9187
-1.92902,-3.13043,13.6081
-2.05561,-3.38742,13.3141
-2.19569,-3.66716,13.0377
-2.35025,-3.97189,12.7802
-2.52041,-4.30394,12.5433
-2.70739,-4.6658,12.3289
-2.91256,-5.06006,12.1393
-3.1374,-5.48941,11.9773
-3.38352,-5.95658,11.8462
-3.6526,-6.46431,11.75
-3.94647,-7.01525,11.6934
-4.26699,-7.61185,11.6821
-4.61608,-8.25621,11.7223
